,order_id,tip
1510993,2385251,False
1510999,3292032,False
1511004,781106,False
1511017,32795,True
1511021,2562828,False
1511041,2702372,False
1511065,464684,True
1511070,2088001,True
1511077,1571498,False
1511087,1041308,False
1511096,3343486,False
1511104,1432331,True
1511116,2483455,True
1511144,910984,False
1511152,2213873,False
1511177,419885,True
1511187,736011,False
1511203,602977,False
1511224,3352929,True
1511288,2856186,True
1511315,301984,False
1511322,2419773,False
1511326,1281182,False
1511330,2474245,True
1511346,2766058,True
1511379,2008371,False
1511383,387423,False
1511388,1516539,False
1511398,3001301,False
1511440,1013228,True
1511451,367628,False
1511459,2098669,False
1511467,3178835,False
1511477,1476048,False
1511484,697505,False
1511495,64914,False
1511500,559232,False
1511509,158144,True
1511536,2132030,True
1511632,772130,True
1511657,111783,False
1511670,479304,False
1511696,2924883,True
1511707,1030376,False
1511715,98071,False
1511728,2833845,False
1511746,2661370,False
1511751,1273037,True
1511826,1220276,False
1511840,3141408,False
1511855,2779556,False
1511913,2670243,False
1511921,3315780,False
1511936,886945,True
1511965,2783624,True
1511988,2402427,False
1512026,408194,True
1512031,23408,False
1512048,2446436,False
1512071,2667493,False
1512080,2715527,False
1512143,2242967,False
1512228,220029,False
1512237,3228820,False
1512259,2836233,False
1512264,32832,False
1512317,1882749,True
1512330,1888577,True
1512342,1607980,False
1512364,112405,False
1512377,818582,False
1512408,3171637,False
1512413,1261759,False
1512420,2334895,False
1512455,850122,False
1512461,3298540,False
1512480,95205,False
1512518,48038,True
1512529,1206472,True
1512554,2638646,False
1512558,575162,False
1512607,2991362,False
1512639,78897,True
1512648,3333488,False
1512694,1043175,False
1512705,958501,False
1512717,580641,False
1512745,2698355,False
1512774,1847195,True
1512831,305460,True
1512858,2437185,True
1512865,3294980,False
1512934,2929159,False
1512938,2644254,False
1512943,96582,False
1513084,423911,True
1513094,782192,False
1513178,310236,False
1513183,873386,False
1513228,2425244,False
1513236,466942,False
1513242,1008927,False
1513253,3112374,False
1513257,1050003,False
1513278,1934696,False
1513293,1448848,False
1513326,90397,False
1513341,3379562,False
1513424,262240,False
1513463,1465193,True
1513473,2465377,False
1513486,1465092,False
1513567,921394,True
1513612,285503,True
1513628,1308587,False
1513633,3126946,False
1513637,577428,False
1513662,1338399,False
1513670,822739,False
1513674,2375602,False
1513691,3045532,False
1513731,3187622,False
1513752,1289197,False
1513758,295201,False
1513764,3361290,True
1513782,660462,False
1513793,2681067,False
1513803,641944,False
1513810,1127740,False
1513838,2045905,True
1513854,894460,False
1513868,1718286,False
1513966,1441304,False
1513982,1133052,False
1513994,2602296,False
1514037,3131187,False
1514077,1660269,True
1514085,3213674,True
1514095,3189973,True
1514111,2256149,True
1514128,2595182,False
1514190,2541614,False
1514269,1184552,False
1514276,1049611,False
1514280,1178167,False
1514293,1926661,False
1514341,145667,True
1514406,25166,True
1514414,221304,True
1514425,1437133,False
1514543,2062543,True
1514600,3117880,False
1514605,2960334,False
1514705,3327031,True
1514722,414513,False
1514739,800989,True
1514754,632835,False
1514759,1042410,False
1514797,1573181,False
1514879,2195916,True
1514912,2430907,False
1514927,3232629,True
1515019,1925499,False
1515028,818421,False
1515050,1150245,False
1515060,2075496,False
1515064,364904,True
1515083,2722666,True
1515093,1108914,True
1515098,2298476,False
1515108,660068,False
1515182,2940643,False
1515215,652209,True
1515229,1009308,False
1515279,1359446,False
1515285,235540,False
1515316,2117456,False
1515321,2922421,False
1515326,2359091,True
1515340,196409,False
1515376,2250537,True
1515385,2826849,False
1515398,2246043,True
1515413,383128,True
1515432,96920,False
1515438,1465154,False
1515444,2376822,False
1515449,2341001,False
1515456,2681037,False
1515461,2969268,False
1515487,2338497,False
1515493,1666147,False
1515500,2332952,False
1515528,1003227,True
1515546,3139128,False
1515564,1545246,False
1515575,793816,False
1515581,474919,False
1515603,2694840,True
1515607,1222150,True
1515613,2798443,False
1515641,1193417,True
1515646,2141666,False
1515747,2867397,True
1515791,2229667,False
1515797,146290,False
1515807,1475412,False
1515824,1502836,True
1515836,159112,False
1515840,1776456,False
1515867,3254248,True
1515875,561326,False
1515958,387585,True
1516011,600974,True
1516064,2907748,True
1516078,1553540,False
1516083,352354,True
1516088,2731403,False
1516113,359126,False
1516208,3390275,False
1516290,1493771,False
1516312,3220555,False
1516332,808278,False
1516365,1284405,False
1516371,1148397,False
1516380,2708942,False
1516414,2850093,True
1516418,2830042,False
1516431,2319385,False
1516435,1073788,True
1516440,172133,False
1516512,123454,True
1516538,1500065,True
1516542,3061989,False
1516553,1890298,True
1516627,2411262,True
1516654,121005,True
1516803,173896,False
1516862,145749,True
1516891,3377846,False
1516900,2881934,False
1516925,1899000,False
1516936,2917570,False
1516945,1803263,False
1516952,2631738,False
1516974,2230499,True
1516983,1081514,False
1516994,663946,False
1517014,529245,False
1517030,480229,False
1517066,2686168,False
1517082,2406480,False
1517089,1924320,True
1517187,1037158,False
1517209,543830,False
1517214,1687007,False
1517238,1841082,False
1517250,1227495,False
1517256,2629776,False
1517262,2392936,False
1517329,1845924,False
1517362,1630835,False
1517386,1098079,False
1517396,1637749,False
1517414,431827,False
1517464,114667,False
1517492,3115035,False
1517516,2423133,False
1517538,3017691,False
1517543,1545760,False
1517554,915507,False
1517575,298014,False
1517618,2698539,False
1517627,2442783,True
1517693,2072645,False
1517703,2257798,True
1517760,2114846,False
1517777,296089,False
1517783,354568,False
1517862,722027,True
1517867,112407,False
1518018,1754645,False
1518026,1155522,False
1518117,2473082,True
1518126,429466,False
1518173,1810423,True
1518218,2875869,True
1518222,2561823,False
1518231,2771679,False
1518242,3143264,True
1518247,1766652,False
1518269,1760419,True
1518286,1934093,True
1518296,2216873,False
1518320,1316109,True
1518339,154439,False
1518348,3011411,False
1518356,2269368,False
1518377,1173986,False
1518401,1077449,False
1518432,3245922,False
1518473,2851061,False
1518549,1861121,False
1518560,177006,False
1518775,1635561,True
1518891,2588165,False
1518896,3072234,False
1518901,2533169,False
1518914,1890720,False
1518940,1955787,True
1519003,2613479,False
1519023,3159875,False
1519048,462208,False
1519059,1134585,False
1519108,2132280,True
1519183,1275855,False
1519193,2780512,False
1519203,1472217,False
1519287,2187276,True
1519334,15195,False
1519338,2409718,False
1519348,1415833,False
1519370,3402988,True
1519439,235772,True
1519448,30706,False
1519457,2779691,False
1519474,1669951,False
1519535,622405,True
1519557,2807660,False
1519574,1835364,True
1519582,750864,False
1519594,506252,True
1519600,293656,True
1519604,1652609,False
1519613,1699071,True
1519663,2208428,True
1519724,2337662,True
1519744,2016239,False
1519751,1711229,True
1519756,802935,False
1519775,589110,False
1519813,3198655,False
1519836,2952804,False
1519847,622607,True
1519915,2178689,True
1519938,452368,False
1519956,1961519,False
1520035,2072471,True
1520095,315274,True
1520101,1852447,False
1520105,1072095,False
1520138,1045147,False
1520184,1672299,True
1520197,3168408,False
1520222,3124817,True
1520257,2533603,True
1520275,2675091,False
1520295,1346749,False
1520301,339506,True
1520319,2266908,True
1520438,2542029,False
1520444,210632,False
1520508,281494,True
1520521,963011,False
1520555,3020331,True
1520563,2160094,True
1520663,2564430,False
1520667,859992,True
1520692,3288908,False
1520696,1069416,False
1520714,1236825,False
1520730,227314,False
1520776,803798,False
1520784,2766968,False
1520789,2728636,True
1520816,2818523,False
1520882,2597110,True
1520927,3008010,False
1520967,3020555,False
1520994,1615329,False
1521058,1392732,False
1521097,412097,True
1521130,2111764,True
1521160,2242001,True
1521208,2177140,False
1521212,2980306,False
1521225,3073085,False
1521274,421747,True
1521299,1545241,False
1521338,1829966,True
1521410,2375663,True
1521443,941207,True
1521568,1850268,True
1521591,515793,False
1521622,1246997,True
1521675,2577099,True
1521685,1449345,True
1521697,3123597,True
1521701,2656748,True
1521716,3254267,False
1521721,880049,False
1521731,845695,True
1521742,1643422,False
1521749,1445217,False
1521755,1945825,False
1521759,1988565,False
1521764,2081163,False
1521768,1407590,False
1521805,1157458,False
1521815,63399,False
1521892,2476136,True
1521910,871990,False
1521950,2481279,False
1522007,85434,False
1522031,1696797,False
1522053,1523973,False
1522099,1194514,False
1522106,979207,False
1522137,2235345,False
1522165,3119955,False
1522183,797597,False
1522288,74141,False
1522333,3212992,False
1522354,104965,False
1522361,202124,False
1522484,3016867,True
1522488,2652642,False
1522500,3009751,False
1522508,1604073,False
1522535,3176844,True
1522542,535807,False
1522570,2668326,True
1522589,1296382,True
1522634,2161529,False
1522658,3039125,False
1522665,1573877,False
1522672,2637649,False
1522692,122743,True
1522730,948267,False
1522735,1780229,False
1522744,686405,False
1522749,2637076,True
1522760,1917861,True
1522793,366417,False
1522818,2849914,False
1522842,1905543,False
1522874,992571,True
1522880,1756231,False
1522890,3330653,False
1522897,2628009,False
1522922,3103878,True
1522959,3095936,False
1522976,62772,False
1523023,1016982,False
1523080,1030563,True
1523110,1351901,True
1523114,1210709,False
1523125,1040857,False
1523134,2102129,False
1523187,2043929,False
1523239,2939127,False
1523247,509603,False
1523253,2499596,False
1523299,3131226,False
1523303,1119405,False
1523350,661263,False
1523375,1102158,False
1523389,13549,False
1523406,1712919,False
1523414,1657323,False
1523418,2952188,True
1523521,1041867,False
1523532,967015,False
1523544,309247,False
1523554,2962056,False
1523564,2439653,True
1523568,1473385,False
1523576,3109278,False
1523613,1062128,False
1523621,752985,False
1523670,1062410,True
1523701,3127302,False
1523705,3350247,False
1523744,1154919,False
1523763,1225138,False
1523773,1822202,False
1523846,1881698,False
1523901,849139,True
1523906,1344929,False
1523913,838211,True
1524045,3372685,False
1524074,1843573,True
1524085,566428,False
1524173,1196877,False
1524193,1168371,False
1524229,2624975,False
1524242,463005,False
1524250,1799798,True
1524280,1218028,False
1524287,804543,False
1524358,2352065,True
1524378,2812143,False
1524391,909440,False
1524396,1561050,False
1524401,2935588,False
1524406,134191,False
1524448,2590526,False
1524461,3153740,False
1524471,2733702,False
1524485,1718329,False
1524492,3074868,True
1524577,3278296,True
1524589,1199776,True
1524615,2556933,False
1524648,3052668,True
1524775,2099317,False
1524790,3408056,False
1524802,122600,True
1524849,2406991,False
1524874,3391764,False
1524880,1444310,False
1524916,69568,False
1524920,2055626,False
1524933,584248,False
1525012,2381665,False
1525050,3243357,False
1525088,321685,False
1525101,2681690,False
1525112,2052705,False
1525165,2337649,True
1525211,1089579,True
1525227,500255,False
1525236,429741,False
1525244,3318251,False
1525263,2859860,False
1525270,2921252,False
1525275,3028778,False
1525294,2495837,False
1525322,2635277,False
1525340,3383452,False
1525346,904908,False
1525351,681099,False
1525377,2262625,True
1525383,1224735,False
1525393,1304888,False
1525424,91857,True
1525455,3082378,False
1525479,1623458,True
1525484,1249257,False
1525546,3029722,True
1525554,1982613,True
1525625,2157321,False
1525629,1217502,False
1525750,550260,False
1525794,130202,True
1525805,3245614,False
1525810,549976,False
1525818,1295917,True
1525825,1833644,True
1525844,65452,False
1525863,3310556,False
1525879,1630606,False
1525960,535249,True
1525969,1569536,False
1525976,1978875,False
1525984,1859112,False
1526034,3294529,False
1526052,3086835,False
1526075,1048639,False
1526098,1596860,False
1526130,923369,True
1526134,1556631,False
1526149,1599375,False
1526205,418823,False
1526212,1598256,False
1526270,2910874,True
1526343,3410157,True
1526353,2405942,False
1526412,2899178,True
1526441,516725,True
1526447,2587546,False
1526461,644707,False
1526503,960740,True
1526549,2352149,False
1526553,2311988,False
1526558,749680,False
1526588,511521,True
1526595,1263897,True
1526622,1837654,True
1526651,2040753,True
1526663,848830,True
1526678,2297222,False
1526696,99585,False
1526710,285502,False
1526727,1356648,True
1526734,2537919,False
1526804,2131299,False
1526815,1342581,False
1526849,2238121,False
1526861,1582357,False
1526876,2176661,False
1526930,654249,False
1526980,2800129,False
1526996,2185480,False
1527012,1891398,True
1527039,2550832,True
1527106,2480183,False
1527119,2053719,False
1527124,2377846,False
1527130,1079415,False
1527146,758641,True
1527161,839147,False
1527167,111310,False
1527190,1982635,True
1527230,1147873,False
1527235,2396397,False
1527239,2184816,False
1527250,2558750,False
1527255,1836502,False
1527263,3292232,True
1527284,3062813,True
1527299,2795434,False
1527314,2378025,False
1527461,274837,False
1527495,2230464,False
1527567,1805024,False
1527574,805067,False
1527581,870822,True
1527590,2398745,False
1527620,3160694,False
1527635,479407,True
1527705,1733812,False
1527780,2660988,False
1527791,3348508,False
1527822,964093,True
1527831,1569313,False
1527900,2459482,True
1527940,743215,False
1527963,1852079,False
1528063,1251864,False
1528087,479519,False
1528097,3040578,True
1528139,3306703,False
1528208,643016,True
1528238,3050144,False
1528339,2394300,True
1528405,1420158,True
1528419,3294978,False
1528470,913665,False
1528474,1778029,True
1528478,460837,False
1528511,1757680,True
1528539,2995779,True
1528579,299183,False
1528583,341877,False
1528594,1564925,True
1528602,2590720,False
1528657,244816,True
1528661,2728668,False
1528668,3118783,False
1528675,2170730,False
1528721,2645002,False
1528763,596559,False
1528783,719397,False
1528842,863300,False
1528865,701717,True
1528869,2958934,True
1528881,1914796,False
1528885,1988340,False
1528906,2729875,False
1528910,2603260,False
1528926,652074,False
1528932,1507255,False
1528955,2742483,True
1528990,2341981,False
1529083,1297576,False
1529096,3376343,False
1529119,2426799,False
1529127,2625364,False
1529139,3101509,False
1529146,2216792,False
1529210,2393077,False
1529220,2225173,False
1529242,1993349,False
1529302,563198,False
1529349,1415947,True
1529384,627402,False
1529390,2899065,False
1529395,843608,True
1529445,407503,True
1529540,1785644,False
1529560,1181350,False
1529610,2580981,True
1529622,2201167,False
1529686,723458,False
1529702,3419917,True
1529828,2764728,False
1529870,2250866,False
1529890,1410433,False
1529909,1243867,False
1529914,2025018,False
1529928,1103830,True
1530060,2061023,False
1530074,3097734,False
1530082,819618,True
1530138,2910622,False
1530160,2732385,True
1530165,1789122,False
1530175,2854683,False
1530239,2618638,False
1530252,984239,True
1530260,2026082,False
1530283,1837875,False
1530289,2853796,True
1530337,267202,True
1530341,1398858,False
1530398,2043476,True
1530432,2783530,True
1530551,2107895,False
1530563,266021,False
1530573,893641,False
1530597,2618065,False
1530601,2250429,False
1530643,1112033,False
1530685,3190487,False
1530704,2597546,False
1530726,1559473,True
1530735,3058048,False
1530770,304846,True
1530796,2225776,False
1530806,2663487,False
1530817,934399,False
1530832,2456510,False
1530878,3103168,False
1530978,3371576,True
1531007,2834482,True
1531043,2700553,True
1531129,339156,False
1531133,3009036,False
1531155,1266614,False
1531173,2867019,True
1531177,2856796,True
1531186,516361,True
1531194,2974372,False
1531201,2255794,False
1531301,1720547,True
1531308,3195433,True
1531313,87022,False
1531317,2857596,False
1531322,1791966,False
1531345,2051403,False
1531378,2834168,False
1531395,3015276,False
1531559,3106619,False
1531628,718155,True
1531634,2346492,False
1531666,1742802,True
1531677,2574861,False
1531689,2653139,False
1531708,1303438,False
1531732,3417828,True
1531737,3174956,False
1531770,2633371,False
1531821,15792,True
1531854,1929427,True
1531864,1977314,False
1531880,940304,False
1531899,239511,False
1531905,2707610,False
1531909,1878710,False
1531918,3106950,False
1531940,1012648,False
1531996,3300867,True
1532041,293953,True
1532064,2634095,True
1532069,1802449,False
1532092,802885,False
1532115,1203425,True
1532119,434712,False
1532131,918796,False
1532158,1179970,False
1532180,2962973,False
1532223,3114675,False
1532227,933129,False
1532254,1202086,False
1532270,1462552,True
1532288,1126924,True
1532294,2652976,False
1532317,2805245,False
1532336,2592433,True
1532343,1757997,False
1532374,523035,True
1532459,3061357,False
1532470,2278455,False
1532488,3150154,False
1532493,594493,False
1532497,351850,False
1532556,1585229,True
1532563,112083,True
1532663,3269700,True
1532672,1980568,True
1532687,3190667,True
1532715,1007997,True
1532720,3024922,False
1532770,2674425,True
1532830,3291135,False
1532873,1864477,False
1532905,3203095,False
1532913,3212048,False
1532937,1389542,False
1532942,2193054,False
1533015,2260211,True
1533019,2377020,False
1533050,1257608,False
1533058,466046,False
1533067,1740906,False
1533079,2584904,False
1533098,2010991,True
1533122,2933697,True
1533126,1641043,False
1533163,2928493,False
1533191,2526994,False
1533215,2724755,False
1533224,2571333,False
1533280,333035,False
1533288,2357326,False
1533332,635914,True
1533345,3039592,False
1533371,570461,False
1533375,2785558,False
1533393,2268574,False
1533422,1557482,False
1533516,1833778,False
1533548,3127581,True
1533652,2811480,True
1533662,3297441,False
1533667,1070454,False
1533693,3262617,False
1533703,2793613,False
1533749,3297213,True
1533792,2911419,True
1533806,3382426,False
1533822,1206217,True
1533829,2136310,True
1533837,1362018,False
1533851,413667,False
1533874,721512,True
1533890,2545311,True
1533979,1839069,True
1533984,1371920,True
1533998,2846783,False
1534024,222926,False
1534082,1923251,True
1534092,1145935,True
1534119,2496157,True
1534127,3288043,True
1534131,3148734,False
1534163,1733648,True
1534169,1468134,False
1534177,305985,True
1534308,1083487,False
1534350,1633507,False
1534358,1083334,False
1534400,3007953,True
1534417,3334139,False
1534449,1050702,False
1534475,894699,True
1534507,2603900,False
1534512,1045377,False
1534516,1986678,False
1534647,3326997,False
1534707,137773,False
1534716,3163500,False
1534749,1222601,False
1534756,1636701,False
1534769,1776323,False
1534781,114091,True
1534852,165080,True
1534859,1892108,False
1534895,898234,True
1534929,47182,False
1534935,2647110,False
1534945,1866154,True
1535012,164958,False
1535039,1179867,False
1535049,69776,True
1535083,204069,False
1535175,1486074,True
1535184,2204833,True
1535191,1931667,False
1535200,2545415,False
1535253,445948,True
1535258,1509563,False
1535269,2172678,True
1535273,1083666,True
1535310,667339,True
1535341,1172571,True
1535391,2607084,False
1535399,1200760,False
1535426,471498,False
1535450,1544361,True
1535454,1475355,True
1535469,2213323,False
1535473,451027,True
1535510,1486823,False
1535516,929511,False
1535525,3383986,True
1535552,657577,False
1535556,1666624,False
1535618,2189719,True
1535623,128346,False
1535681,2442551,False
1535687,1061104,False
1535755,585804,True
1535759,1838763,False
1535774,3048856,True
1535807,2123241,True
1535834,2863571,False
1535848,1826624,False
1535854,1657004,False
1535883,2771688,False
1535905,1565373,True
1535940,2704505,False
1535952,3279360,False
1535959,442035,False
1535965,2077791,False
1535992,497314,False
1536023,1736123,False
1536099,3199748,False
1536112,1051544,False
1536139,821081,False
1536158,1491205,False
1536182,658442,False
1536228,3339156,True
1536271,2061324,False
1536387,1453367,False
1536394,1665843,False
1536411,2994413,False
1536417,464026,False
1536421,1096770,True
1536427,1759767,False
1536438,1133275,False
1536451,541398,False
1536518,158211,True
1536539,2003206,False
1536553,1892242,False
1536557,300887,False
1536563,1437560,True
1536567,2614713,False
1536632,578798,True
1536653,33952,False
1536661,1782084,True
1536665,109699,False
1536685,1860196,False
1536692,1002771,False
1536698,2853282,False
1536702,2560661,False
1536707,1933327,False
1536753,913699,False
1536786,3373492,False
1536828,3132438,False
1536835,1500198,True
1536882,2428607,False
1536892,742612,False
1536899,967146,False
1536920,2102879,False
1536985,2077189,False
1536991,1607554,False
1537033,1166083,True
1537067,3108828,False
1537151,3280628,True
1537158,2525730,False
1537162,2912286,False
1537177,1753422,False
1537210,3110079,False
1537233,927149,True
1537237,988430,False
1537243,126605,False
1537250,427966,False
1537269,2536615,False
1537374,635507,True
1537395,3185449,False
1537402,1790951,False
1537419,2259924,False
1537423,2678217,False
1537429,1562508,False
1537434,2470483,False
1537456,2363404,True
1537473,869625,False
1537479,380453,False
1537483,1468367,True
1537488,3118498,False
1537557,1091893,True
1537562,911999,False
1537570,1078637,False
1537588,2259983,False
1537688,702807,False
1537720,2359108,True
1537746,2873046,False
1537772,3154931,False
1537820,353765,True
1537847,2396501,True
1537861,1407011,False
1537936,2516187,True
1537954,1441750,False
1537983,1231251,False
1537988,2527653,True
1537992,21173,False
1538002,4148,False
1538065,1577833,True
1538072,1959655,False
1538076,594088,False
1538108,2731245,True
1538113,3396125,True
1538120,1044067,True
1538229,1479200,False
1538263,3057960,True
1538305,12703,False
1538317,3200506,False
1538344,2647163,True
1538356,546733,False
1538403,791363,False
1538410,2465335,True
1538419,2697644,True
1538485,1650646,False
1538489,1199046,False
1538535,2217699,False
1538539,2940236,False
1538565,2564185,True
1538577,908681,False
1538599,948071,False
1538644,2429081,False
1538674,90793,False
1538692,742672,True
1538738,2901945,False
1538748,583622,False
1538755,3030867,False
1538849,1761417,False
1538886,525782,True
1538976,1981148,False
1538982,1466894,False
1539016,3156447,True
1539027,3322138,False
1539044,1881346,False
1539053,1213344,False
1539067,1276813,False
1539077,565804,False
1539086,1940114,False
1539090,2195303,False
1539113,630642,True
1539132,868741,False
1539213,363945,False
1539255,2006307,False
1539261,2555005,True
1539272,3355521,False
1539281,2226161,False
1539325,107233,True
1539332,1716535,False
1539343,1218965,False
1539375,927608,True
1539388,2249914,False
1539408,1343870,True
1539448,2064321,False
1539486,825750,False
1539491,1616705,False
1539550,2986235,False
1539555,2711020,True
1539572,3258782,False
1539595,1689933,False
1539606,2614181,False
1539630,2636335,False
1539647,678642,False
1539652,18829,False
1539666,2249124,True
1539672,2711391,True
1539676,3050452,False
1539700,1380774,False
1539724,1260655,False
1539728,3142253,False
1539766,3216896,False
1539783,76523,False
1539794,2031822,True
1539836,1776475,True
1539914,2592396,True
1539930,2038057,False
1539936,3300939,True
1539953,2275721,False
1539964,1475968,False
1539984,746651,True
1540047,2868695,True
1540069,719316,False
1540082,2257428,False
1540125,660007,False
1540139,246944,False
1540192,2909542,True
1540204,1408486,True
1540213,2394955,True
1540231,1701571,False
1540257,36235,True
1540285,3023108,False
1540290,3342659,False
1540297,2403490,False
1540309,815859,True
1540320,702736,False
1540401,3004139,True
1540414,848749,False
1540418,1924509,True
1540423,629375,True
1540470,1160373,True
1540475,1467852,False
1540510,3420257,True
1540518,2782378,False
1540548,171101,False
1540552,1685421,False
1540559,310790,True
1540575,1076112,False
1540598,854398,True
1540623,206350,False
1540683,3122276,True
1540697,22437,False
1540797,2483257,False
1540801,386351,False
1540809,1384155,False
1540895,2882458,True
1540920,3061800,False
1540924,1256761,False
1540956,598948,True
1540997,716438,False
1541002,30886,False
1541006,1958232,False
1541027,405178,False
1541044,1856490,False
1541049,486501,False
1541064,398434,False
1541111,2385948,True
1541155,1177488,False
1541183,1436502,False
1541267,2578407,True
1541275,1411254,False
1541305,3236829,True
1541309,1001225,False
1541334,2564752,False
1541368,3100083,False
1541381,2625750,False
1541392,2032894,False
1541396,3073107,True
1541447,2875391,True
1541454,972147,True
1541482,1305740,False
1541490,1427278,False
1541505,851845,False
1541510,683236,False
1541577,1918958,False
1541611,189847,False
1541617,2766348,False
1541627,2137183,False
1541665,232881,True
1541717,2235977,True
1541723,2266680,False
1541731,3204550,False
1541762,1961077,False
1541785,3266677,False
1541821,141184,False
1541841,1225489,True
1541851,733530,False
1541874,3035707,True
1541904,492803,False
1541949,553979,True
1541972,3164223,False
1542034,355326,False
1542081,948408,True
1542133,119380,False
1542144,2583845,False
1542212,1683538,False
1542216,2881261,False
1542220,2312787,False
1542235,2549170,False
1542239,1602371,False
1542283,2682466,False
1542389,2162268,False
1542470,266985,False
1542494,699392,False
1542501,1243386,False
1542537,1767529,True
1542577,3352567,True
1542599,1435456,False
1542603,2369012,False
1542609,3236239,False
1542614,881346,True
1542679,1822280,True
1542688,384526,False
1542694,1039840,False
1542706,2650288,False
1542749,2585299,True
1542783,477017,True
1542856,1481847,False
1542860,2988975,False
1542874,1869421,False
1542931,1568207,False
1542963,890541,False
1542986,186788,True
1543000,3109799,True
1543107,3416178,True
1543122,3084788,False
1543192,1007413,False
1543230,2435413,False
1543264,1756702,True
1543290,588241,False
1543329,1595532,False
1543339,24717,False
1543366,283948,True
1543388,2162875,False
1543414,1401727,False
1543425,302082,False
1543434,2615383,False
1543473,534868,True
1543563,331719,False
1543567,3115317,False
1543614,1401092,False
1543670,1919906,False
1543719,2063183,True
1543787,1318589,True
1543795,143541,False
1543799,3266856,False
1543816,1577013,False
1543823,2176226,False
1543828,345699,True
1543832,1748051,True
1543844,3264794,True
1543866,3174819,False
1543911,35768,False
1543924,3331692,False
1543932,2055536,False
1543936,2567849,False
1543977,2346465,False
1543983,2406264,False
1544006,2867089,False
1544013,1342351,False
1544032,2909592,False
1544049,1568133,False
1544053,2794522,True
1544070,1642564,True
1544079,3099968,False
1544113,3055699,True
1544117,2967237,False
1544125,556236,False
1544153,2590344,False
1544163,2430547,False
1544180,238249,False
1544214,3009541,False
1544281,2489700,True
1544291,1921600,False
1544310,920073,False
1544329,2727343,False
1544337,2108518,False
1544342,1682847,False
1544351,2410152,False
1544357,427903,False
1544361,1892324,False
1544367,231475,False
1544376,424271,False
1544390,525954,False
1544410,1390485,True
1544436,1795122,True
1544456,3401076,False
1544556,2947510,False
1544567,3179269,False
1544597,1550932,False
1544604,2839486,False
1544615,2909115,True
1544695,80932,True
1544722,1061373,True
1544750,1683713,False
1544767,916121,True
1544788,2135668,False
1544812,703300,False
1544906,1327649,False
1544911,3147619,False
1544922,3044128,False
1544928,2703802,False
1544982,2277144,False
1544993,3285041,True
1545040,186104,True
1545067,3285646,True
1545091,1415937,True
1545096,2676986,True
1545102,3037085,False
1545109,952618,False
1545130,3130035,False
1545140,2376868,True
1545253,2125530,False
1545260,1373538,False
1545285,409030,False
1545290,37796,False
1545311,1267675,True
1545413,934640,True
1545432,633798,True
1545437,1755518,False
1545492,3318436,True
1545505,3119334,True
1545509,568993,False
1545524,1078553,False
1545554,1027909,False
1545565,549424,True
1545608,2122495,True
1545612,781971,False
1545671,1471315,False
1545686,1592512,False
1545690,2497147,True
1545706,3398114,True
1545721,538765,False
1545813,2452156,False
1545820,70932,False
1545834,904195,False
1545847,3269929,False
1545881,1641068,False
1545972,1021390,False
1546016,2311054,False
1546020,2665818,False
1546042,272963,False
1546057,1791543,False
1546083,873415,False
1546094,3275676,False
1546108,289841,False
1546132,3166072,True
1546146,1454355,False
1546168,530235,True
1546236,914026,True
1546241,168650,True
1546271,2433712,True
1546297,1687872,True
1546359,829669,False
1546364,2881431,False
1546383,1283352,True
1546392,637228,False
1546419,287549,False
1546424,1420118,True
1546485,3029157,False
1546489,2642281,False
1546506,863136,False
1546565,1448401,True
1546596,2060646,True
1546607,164769,False
1546611,2710158,True
1546678,1475934,False
1546685,1027642,True
1546708,2146250,False
1546721,1631576,False
1546727,3328484,False
1546760,938740,False
1546782,3330806,False
1546788,738821,False
1546842,1022737,False
1546924,1972625,False
1546947,770499,False
1546960,3172166,False
1546978,202858,False
1546991,1990559,True
1547003,1586715,True
1547018,2653258,False
1547056,2567274,False
1547062,1632868,False
1547067,2161862,False
1547076,2622364,False
1547097,1730991,False
1547109,1830525,False
1547113,1354879,False
1547117,2822280,True
1547139,3112675,True
1547145,82868,True
1547159,3087651,False
1547165,431267,False
1547170,1102560,False
1547179,1310111,False
1547186,770868,False
1547198,1743612,False
1547264,1523329,False
1547274,2952428,False
1547290,732403,True
1547295,344259,False
1547376,1675613,True
1547430,1080568,False
1547461,364361,True
1547469,686278,False
1547474,2290447,True
1547480,3027637,False
1547484,1326311,False
1547492,2722431,False
1547521,3138917,False
1547560,1077223,False
1547565,468538,False
1547570,2268900,False
1547611,2389766,False
1547616,1328641,False
1547620,2843008,False
1547625,2319802,False
1547632,2079308,False
1547705,2758538,False
1547713,779290,False
1547740,176378,False
1547745,1255814,False
1547778,464305,True
1547783,5903,False
1547815,19303,False
1547823,1863066,False
1547834,423559,False
1547843,1138090,False
1547850,1018328,True
1547860,1472923,False
1547929,2050560,True
1547935,2074283,True
1547987,827057,False
1548038,1693423,True
1548135,223793,False
1548140,3366534,True
1548155,1698868,False
1548164,2903183,True
1548168,1376607,True
1548210,1623016,False
1548236,1568749,False
1548267,102758,False
1548281,1357793,False
1548309,2933855,False
1548313,3206533,False
1548390,1545640,False
1548395,1293284,False
1548409,199873,False
1548416,1767810,False
1548429,877518,False
1548469,214251,False
1548510,2683095,False
1548529,559849,False
1548576,710241,False
1548608,291132,False
1548613,56130,False
1548662,470029,True
1548704,2455516,False
1548720,2661424,True
1548755,2432369,False
